"Klucz","KluczOpakZewn","KodKreskowy","OpisOpakowania","StatusOpak","IdRodzOpak","NrWersji","IdSesji","NrZlecenia","DataBrakowania","OstatniePrzyj","OstatnieWyd","IdGrupyDokKl","RokDokumentu"
"11729","\N","000000011729","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11730","\N","000000011730","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11731","\N","000000011731","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11732","\N","000000011732","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11733","\N","000000011733","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11734","\N","000000011734","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11735","\N","000000011735","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11736","\N","000000011736","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11737","\N","000000011737","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11738","\N","000000011738","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11739","\N","000000011739","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11740","\N","000000011740","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11741","\N","000000011741","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11742","\N","000000011742","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11743","\N","000000011743","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11744","\N","000000011744","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11745","\N","000000011745","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11746","\N","000000011746","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11747","\N","000000011747","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11748","\N","000000011748","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11749","\N","000000011749","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11750","\N","000000011750","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11751","\N","000000011751","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11752","\N","000000011752","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11753","\N","000000011753","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11754","\N","000000011754","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11755","\N","000000011755","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11756","\N","000000011756","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11757","\N","000000011757","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11758","\N","000000011758","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11759","\N","000000011759","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11760","\N","000000011760","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11761","\N","000000011761","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11762","\N","000000011762","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11763","\N","000000011763","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11764","\N","000000011764","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11765","\N","000000011765","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11766","\N","000000011766","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11767","\N","000000011767","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11768","\N","000000011768","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11769","\N","000000011769","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11770","\N","000000011770","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11771","\N","000000011771","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11772","\N","000000011772","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11773","\N","000000011773","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11774","\N","000000011774","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11775","\N","000000011775","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11776","\N","000000011776","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11777","\N","000000011777","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3361","\N","000000003361","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3362","\N","000000003362","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11778","\N","000000011778","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11779","\N","000000011779","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11780","\N","000000011780","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11781","\N","000000011781","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11782","\N","000000011782","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11783","\N","000000011783","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11784","\N","000000011784","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11785","\N","000000011785","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11786","\N","000000011786","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11787","\N","000000011787","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11788","\N","000000011788","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11789","\N","000000011789","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11790","\N","000000011790","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11791","\N","000000011791","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11792","\N","000000011792","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11793","\N","000000011793","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11794","\N","000000011794","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11795","\N","000000011795","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11796","\N","000000011796","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11797","\N","000000011797","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11798","\N","000000011798","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11799","\N","000000011799","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11800","\N","000000011800","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11801","\N","000000011801","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14440","\N","000000014440","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14441","\N","000000014441","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14442","\N","000000014442","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14443","\N","000000014443","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14444","\N","000000014444","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14445","\N","000000014445","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14446","\N","000000014446","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14447","\N","000000014447","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14448","\N","000000014448","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"19034","\N","000000019034","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14449","\N","000000014449","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14450","\N","000000014450","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14451","\N","000000014451","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14452","\N","000000014452","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14453","\N","000000014453","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14454","\N","000000014454","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14455","\N","000000014455","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11802","\N","000000011802","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11803","\N","000000011803","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11804","\N","000000011804","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11805","\N","000000011805","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3408","\N","000000003408","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11806","\N","000000011806","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11807","\N","000000011807","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11808","\N","000000011808","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11809","\N","000000011809","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11810","\N","000000011810","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11811","\N","000000011811","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11812","\N","000000011812","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11813","\N","000000011813","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11814","\N","000000011814","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11815","\N","000000011815","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11816","\N","000000011816","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11817","\N","000000011817","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14456","\N","000000014456","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14457","\N","000000014457","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14458","\N","000000014458","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14459","\N","000000014459","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14460","\N","000000014460","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14461","\N","000000014461","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14462","\N","000000014462","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14463","\N","000000014463","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14464","\N","000000014464","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14465","\N","000000014465","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14466","\N","000000014466","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3432","\N","000000003432","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3433","\N","000000003433","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3434","\N","000000003434","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14467","\N","000000014467","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14468","\N","000000014468","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14469","\N","000000014469","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14470","\N","000000014470","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14471","\N","000000014471","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14472","\N","000000014472","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14473","\N","000000014473","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14474","\N","000000014474","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14475","\N","000000014475","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14476","\N","000000014476","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14477","\N","000000014477","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14478","\N","000000014478","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14479","\N","000000014479","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14480","\N","000000014480","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14481","\N","000000014481","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14482","\N","000000014482","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14483","\N","000000014483","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14484","\N","000000014484","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14485","\N","000000014485","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14486","\N","000000014486","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14487","\N","000000014487","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14488","\N","000000014488","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14489","\N","000000014489","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14490","\N","000000014490","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11818","\N","000000011818","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11819","\N","000000011819","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11820","\N","000000011820","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11821","\N","000000011821","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11822","\N","000000011822","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11823","\N","000000011823","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11824","\N","000000011824","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11825","\N","000000011825","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11826","\N","000000011826","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11827","\N","000000011827","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11828","\N","000000011828","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11829","\N","000000011829","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11830","\N","000000011830","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14491","\N","000000014491","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14492","\N","000000014492","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14493","\N","000000014493","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14494","\N","000000014494","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14495","\N","000000014495","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14496","\N","000000014496","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14497","\N","000000014497","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14498","\N","000000014498","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14499","\N","000000014499","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14500","\N","000000014500","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14501","\N","000000014501","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14502","\N","000000014502","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14503","\N","000000014503","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14504","\N","000000014504","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14505","\N","000000014505","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14506","\N","000000014506","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14507","\N","000000014507","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14508","\N","000000014508","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8598","3820","000000008598","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"16149","\N","000000016149","\N","10","23","2","3159","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"8599","3651","000000008599","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"11439","\N","000000011439","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14509","\N","000000014509","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"23676","\N","000000023676","\N","10","23","2","3874","\N","2017-12-31 00:00:00","\N","\N","134","2010"
"10196","\N","000000010196","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7940","3710","000000007940","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"9129","\N","000000009129","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7962","3709","000000007962","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"9130","\N","000000009130","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8410","\N","000000008410","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"10197","\N","000000010197","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"10198","\N","000000010198","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"10199","\N","000000010199","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"10200","\N","000000010200","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11440","\N","000000011440","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11441","\N","000000011441","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17232","\N","000000017232","\N","10","23","2","3161","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"8600","3651","000000008600","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"13109","\N","000000013109","\N","10","23","2","3161","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"8601","3652","000000008601","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"2945","3904","000000002945","\N","10","23","4","2628","","2026-12-31 00:00:00","\N","\N","132","2006"
"16244","\N","000000016244","\N","10","23","2","3161","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"3027","3876","000000003027","\N","10","23","4","2628","","2024-12-31 00:00:00","\N","\N","132","2004"
"16989","\N","000000016989","\N","10","23","2","3161","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"14510","\N","000000014510","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11442","\N","000000011442","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11443","\N","000000011443","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8602","3986","000000008602","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"6521","3946","000000006521","\N","10","23","4","2629","","2028-12-31 00:00:00","\N","\N","132","2008"
"13712","\N","000000013712","\N","10","23","2","3901","\N","2019-12-31 00:00:00","\N","\N","156","2014"
"6500","3899","000000006500","\N","10","23","4","2629","","2028-12-31 00:00:00","\N","\N","132","2008"
"8603","3817","000000008603","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"6525","3969","000000006525","\N","10","23","4","2629","","2028-12-31 00:00:00","\N","\N","132","2008"
